word,meaning,status,lessonNumber,tags,partOfSpeech,audioWordFilename,audioMeaningFilename,pinyin,source,notes,seenCount,correctCount,wrongCount,listenedSeconds,lastReviewedAt
多少,how much,known,97,general conversation;clip-pack;LMS 1000,,audio/words/多少.mp3,audio/meanings/how-much.mp3,duō shǎo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
几乎,almost; nearly,known,97,general conversation;clip-pack;LMS 1000,,audio/words/几乎.mp3,audio/meanings/almost;-nearly.mp3,jī hū,LMS 1000,Existing Known.txt entry.,0,0,0,0,
不要,don't; do not,known,98,general conversation;clip-pack;LMS 1000,,audio/words/不要.mp3,audio/meanings/don't;-do-not.mp3,bú yào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
不会,will not; cannot,known,98,existing known;clip-pack;LMS 1000,,audio/words/不会.mp3,audio/meanings/will-not;-cannot.mp3,bú huì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
不用,no need; kid,known,98,general conversation;clip-pack;LMS 1000,,audio/words/不用.mp3,audio/meanings/no-need;-kid.mp3,bú yòng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
另外,in addition; besides,known,98,general conversation;clip-pack;LMS 1000,,audio/words/另外.mp3,audio/meanings/in-addition;-besides.mp3,lìng wài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
记得,to remember,known,98,general conversation;clip-pack;LMS 1000,,audio/words/记得.mp3,audio/meanings/to-remember.mp3,jì de,LMS 1000,Existing Known.txt entry.,0,0,0,0,
收,to receive; to collect,known,99,general conversation;clip-pack;LMS 1000,,audio/words/收.mp3,,shōu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
拿,to take,known,99,action/combat/training;clip-pack;LMS 1000,,audio/words/拿.mp3,audio/meanings/to-take.mp3,ná,LMS 1000,Existing Known.txt entry.,0,0,0,0,
相信,to believe,known,99,social/conversation;clip-pack;LMS 1000,,audio/words/相信.mp3,audio/meanings/to-believe.mp3,xiāng xìn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
忘记,to forget,known,99,general conversation;clip-pack;LMS 1000,,audio/words/忘记.mp3,audio/meanings/to-forget.mp3,wàng jì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
决定,to decide; decision,known,99,general conversation;clip-pack;LMS 1000,,audio/words/决定.mp3,audio/meanings/to-decide;-decision.mp3,jué dìng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
接受,to accept,known,100,general conversation;clip-pack;LMS 1000,,audio/words/接受.mp3,audio/meanings/to-accept.mp3,jiē shòu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
麻烦,trouble; troublesome,known,100,general conversation;clip-pack;LMS 1000,,audio/words/麻烦.mp3,audio/meanings/trouble;-troublesome.mp3,má fán,LMS 1000,Existing Known.txt entry.,0,0,0,0,
希望,to hope,known,100,emotion/internal arc;clip-pack;LMS 1000,,audio/words/希望.mp3,audio/meanings/to-hope.mp3,xī wàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
问题,question; problem,known,100,general conversation;clip-pack;LMS 1000,,audio/words/问题.mp3,audio/meanings/question;-problem.mp3,wèn tí,LMS 1000,Existing Known.txt entry.,0,0,0,0,
悲伤,sad; sorrowful,known,100,emotion/internal arc;clip-pack;LMS 1000,,audio/words/悲伤.mp3,audio/meanings/sad;-sorrowful.mp3,bēi shāng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
开心,happy; joyful,known,101,emotion/internal arc;clip-pack;LMS 1000,,audio/words/开心.mp3,audio/meanings/happy;-joyful.mp3,kāi xīn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
职业,profession; career,known,101,game/progression;clip-pack;LMS 1000,,audio/words/职业.mp3,audio/meanings/profession;-career.mp3,zhí yè,LMS 1000,Existing Known.txt entry.,0,0,0,0,
木头,wood; log,known,101,existing known;clip-pack;LMS 1000,,audio/words/木头.mp3,audio/meanings/wood;-log.mp3,mù tou,LMS 1000,Existing Known.txt entry.,0,0,0,0,
游戏,game,known,101,game/progression;clip-pack;LMS 1000,,audio/words/游戏.mp3,audio/meanings/game.mp3,yóu xì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
电脑,computer,known,101,general conversation;clip-pack;LMS 1000,,audio/words/电脑.mp3,audio/meanings/computer.mp3,diàn nǎo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
城市,city; urban area,known,102,general conversation;clip-pack;LMS 1000,,audio/words/城市.mp3,audio/meanings/city;-urban-area.mp3,chéng shì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
商店,store; shop,known,102,general conversation;clip-pack;LMS 1000,,audio/words/商店.mp3,audio/meanings/store;-shop.mp3,shāng diàn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
生病,to get sick,known,102,existing known;clip-pack;LMS 1000,,audio/words/生病.mp3,audio/meanings/to-get-sick.mp3,shēng bìng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
男人,man; men,known,102,general conversation;clip-pack;LMS 1000,,audio/words/男人.mp3,audio/meanings/man;-men.mp3,nán rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
女人,woman,known,102,general conversation;clip-pack;LMS 1000,,audio/words/女人.mp3,audio/meanings/woman.mp3,nǚ rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
大人,adult; grown-up,known,103,general conversation;clip-pack;LMS 1000,,audio/words/大人.mp3,audio/meanings/adult;-grown-up.mp3,dà rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
老人,old person; elder,known,103,existing known;clip-pack;LMS 1000,,audio/words/老人.mp3,audio/meanings/old-person;-elder.mp3,lǎo rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
父亲,father,known,103,general conversation;clip-pack;LMS 1000,,audio/words/父亲.mp3,audio/meanings/father.mp3,fù qīn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
母亲,mother,known,103,general conversation;clip-pack;LMS 1000,,audio/words/母亲.mp3,audio/meanings/mother.mp3,mǔ qīn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
奶奶,grandmother,known,103,general conversation;clip-pack;LMS 1000,,audio/words/奶奶.mp3,audio/meanings/grandmother.mp3,nǎi nai,LMS 1000,Existing Known.txt entry.,0,0,0,0,
爷爷,grandfather; elder brother,known,104,general conversation;clip-pack;LMS 1000,,audio/words/爷爷.mp3,audio/meanings/grandfather;-elder-brother.mp3,yé ye,LMS 1000,Existing Known.txt entry.,0,0,0,0,
哥哥,older brother,known,104,general conversation;clip-pack;LMS 1000,,audio/words/哥哥.mp3,audio/meanings/older-brother.mp3,gē ge,LMS 1000,Existing Known.txt entry.,0,0,0,0,
妹妹,younger sister,known,104,general conversation;clip-pack;LMS 1000,,audio/words/妹妹.mp3,audio/meanings/younger-sister.mp3,mèi mei,LMS 1000,Existing Known.txt entry.,0,0,0,0,
姐姐,older sister,known,104,general conversation;clip-pack;LMS 1000,,audio/words/姐姐.mp3,audio/meanings/older-sister.mp3,jiě jie,LMS 1000,Existing Known.txt entry.,0,0,0,0,
同学,classmate; schoolmate,known,104,general conversation;clip-pack;LMS 1000,,audio/words/同学.mp3,audio/meanings/classmate;-schoolmate.mp3,tóng xué,LMS 1000,Existing Known.txt entry.,0,0,0,0,
医生,doctor,known,105,general conversation;clip-pack;LMS 1000,,audio/words/医生.mp3,audio/meanings/doctor.mp3,yī shēng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
教官,instructor,known,105,existing known;clip-pack;LMS 1000,,audio/words/教官.mp3,audio/meanings/instructor.mp3,jiào guān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
特别,special; especially,known,105,general conversation;clip-pack;LMS 1000,,audio/words/特别.mp3,audio/meanings/special;-especially.mp3,tè bié,LMS 1000,Existing Known.txt entry.,0,0,0,0,
安静,calm; quiet,known,105,general conversation;clip-pack;LMS 1000,,audio/words/安静.mp3,audio/meanings/calm;-quiet.mp3,ān jìng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
便宜,cheap; inexpensive,known,105,existing known;clip-pack;LMS 1000,,audio/words/便宜.mp3,audio/meanings/cheap;-inexpensive.mp3,pián yi,LMS 1000,Existing Known.txt entry.,0,0,0,0,
干,to do; dry,known,106,general conversation;clip-pack;LMS 1000,,audio/words/干.mp3,,gàn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
下午,afternoon,known,106,general conversation;clip-pack;LMS 1000,,audio/words/下午.mp3,audio/meanings/afternoon.mp3,xià wǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
低,low; modest,known,106,general conversation;clip-pack;LMS 1000,,audio/words/低.mp3,audio/meanings/low;-modest.mp3,dī,LMS 1000,Existing Known.txt entry.,0,0,0,0,
近,close; near,known,106,general conversation;clip-pack;LMS 1000,,audio/words/近.mp3,audio/meanings/close;-near.mp3,jìn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一块,one piece; together,known,106,existing known;clip-pack;LMS 1000,,audio/words/一块.mp3,audio/meanings/one-piece;-together.mp3,yí kuài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一眼,one glance,known,107,existing known;clip-pack;LMS 1000,,audio/words/一眼.mp3,audio/meanings/one-glance.mp3,yì yǎn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一种,one kind; a kind of,known,107,existing known;clip-pack;LMS 1000,,audio/words/一种.mp3,audio/meanings/one-kind;-a-kind-of.mp3,yì zhǒng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
上帝,God,known,107,general conversation;clip-pack;LMS 1000,,audio/words/上帝.mp3,audio/meanings/God.mp3,shàng dì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
与,and; with,known,107,general conversation;clip-pack;LMS 1000,,audio/words/与.mp3,audio/meanings/and;-with.mp3,yǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
久,long,known,107,general conversation;clip-pack;LMS 1000,,audio/words/久.mp3,audio/meanings/long.mp3,jiǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
人会,people can; people will,known,108,existing known;clip-pack;LMS 1000,,audio/words/人会.mp3,audio/meanings/people-can;-people-will.mp3,rén huì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
他们,they; them,known,108,general conversation;clip-pack;LMS 1000,,audio/words/他们.mp3,audio/meanings/they;-them.mp3,tā men,LMS 1000,Existing Known.txt entry.,0,0,0,0,
价格,price,known,108,LMS domain;clip-pack;LMS 1000,,audio/words/价格.mp3,audio/meanings/price.mp3,jià gé,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:41:55.630Z
作品,work; piece,known,108,LMS domain;clip-pack;LMS 1000,,audio/words/作品.mp3,audio/meanings/work;-piece.mp3,zuò pǐn,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:42:07.393Z
几个,several; a few,known,108,existing known;clip-pack;LMS 1000,,audio/words/几个.mp3,audio/meanings/several;-a-few.mp3,jǐ gè,LMS 1000,Existing Known.txt entry.,0,0,0,0,
出,to go out,known,109,general conversation;clip-pack;LMS 1000,,audio/words/出.mp3,audio/meanings/to-go-out.mp3,chū,LMS 1000,Existing Known.txt entry.,0,0,0,0,
别人,someone else; another person,known,109,general conversation;clip-pack;LMS 1000,,audio/words/别人.mp3,audio/meanings/someone-else;-another-person.mp3,bié rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
前,front; before,known,109,narrative glue;clip-pack;LMS 1000,,audio/words/前.mp3,audio/meanings/front;-before.mp3,qián,LMS 1000,Existing Known.txt entry.,0,0,0,0,
动作,movement; action,known,109,Concrete story noun;clip-pack;LMS 1000,,audio/words/动作.mp3,audio/meanings/movement;-action.mp3,dòng zuò,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:43:56.637Z
北京,Beijing,known,109,existing known;clip-pack;LMS 1000,,audio/words/北京.mp3,audio/meanings/Beijing.mp3,běi jīng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
吟游,bard; minstrel,known,110,existing known;clip-pack;LMS 1000,,audio/words/吟游.mp3,audio/meanings/bard;-minstrel.mp3,yín yóu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
听见,hear; listen to,known,110,general conversation;clip-pack;LMS 1000,,audio/words/听见.mp3,audio/meanings/hear;-listen-to.mp3,tīng jiàn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
哪,which; where,known,110,general conversation;clip-pack;LMS 1000,,audio/words/哪.mp3,audio/meanings/which;-where.mp3,nǎ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
外语,foreign language,known,110,existing known;clip-pack;LMS 1000,,audio/words/外语.mp3,audio/meanings/foreign-language.mp3,wài yǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
大声,loud; loudly,known,110,existing known;clip-pack;LMS 1000,,audio/words/大声.mp3,audio/meanings/loud;-loudly.mp3,dà shēng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
完,to finish,known,111,action/combat/training;clip-pack;LMS 1000,,audio/words/完.mp3,audio/meanings/to-finish.mp3,wán,LMS 1000,Existing Known.txt entry.,0,0,0,0,
完成,to complete,known,111,Action verb;clip-pack;LMS 1000,,audio/words/完成.mp3,audio/meanings/to-complete.mp3,wán chéng,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:39:06.574Z
客人,customer; guest,known,111,LMS domain;clip-pack;LMS 1000,,audio/words/客人.mp3,audio/meanings/customer;-guest.mp3,kè rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:41:58.570Z
尼哥,Nige; a name,known,111,existing known;clip-pack;LMS 1000,,audio/words/尼哥.mp3,audio/meanings/Nige;-a-name.mp3,ní gē,LMS 1000,Existing Known.txt entry.,0,0,0,0,
帮忙,to help,known,111,social/conversation;clip-pack;LMS 1000,,audio/words/帮忙.mp3,audio/meanings/to-help.mp3,bāng máng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
常,often; frequently,known,112,general conversation;clip-pack;LMS 1000,,audio/words/常.mp3,audio/meanings/often;-frequently.mp3,cháng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
底母,Dimu; a name,known,112,existing known;clip-pack;LMS 1000,,audio/words/底母.mp3,audio/meanings/Dimu;-a-name.mp3,dǐ mǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
心里,in one's heart,known,112,general conversation;clip-pack;LMS 1000,,audio/words/心里.mp3,audio/meanings/in-one's-heart.mp3,xīn lǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
怎么样,it; what about,known,112,general conversation;clip-pack;LMS 1000,,audio/words/怎么样.mp3,audio/meanings/it;-what-about.mp3,zěn me yàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
慢慢地,slowly,known,112,existing known;clip-pack;LMS 1000,,audio/words/慢慢地.mp3,audio/meanings/slowly.mp3,màn màn de,LMS 1000,Existing Known.txt entry.,0,0,0,0,
才,only then,known,113,Bridge / grammar;clip-pack;LMS 1000,,audio/words/才.mp3,audio/meanings/only-then.mp3,cái,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:29:47.070Z
打篮球,to play basketball,known,113,existing known;clip-pack;LMS 1000,,audio/words/打篮球.mp3,audio/meanings/to-play-basketball.mp3,dǎ lán qiú,LMS 1000,Existing Known.txt entry.,0,0,0,0,
放,to put down,known,113,Action verb;clip-pack;LMS 1000,,audio/words/放.mp3,audio/meanings/to-put-down.mp3,fàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:38:42.414Z
放在,to put in; to put on,known,113,general conversation;clip-pack;LMS 1000,,audio/words/放在.mp3,,fàng zài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
早,early; morning,known,113,general conversation;clip-pack;LMS 1000,,audio/words/早.mp3,audio/meanings/early;-morning.mp3,zǎo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
有人,someone; somebody,known,114,general conversation;clip-pack;LMS 1000,,audio/words/有人.mp3,audio/meanings/someone;-somebody.mp3,yǒu rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
杂草,Weed,known,114,Fixed LMS term;clip-pack;LMS 1000,,audio/words/杂草.mp3,audio/meanings/Weed.mp3,zá cǎo,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:46:39.486Z
生,to be born,known,114,general conversation;clip-pack;LMS 1000,,audio/words/生.mp3,audio/meanings/to-be-born.mp3,shēng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
真对不起,really sorry,known,114,existing known;clip-pack;LMS 1000,,audio/words/真对不起.mp3,audio/meanings/really-sorry.mp3,zhēn duì bù qǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
眼,eye; to meet,known,114,general conversation;clip-pack;LMS 1000,,audio/words/眼.mp3,audio/meanings/eye;-to-meet.mp3,yǎn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
笑脸,smiling face,known,115,Concrete story noun;clip-pack;LMS 1000,,audio/words/笑脸.mp3,audio/meanings/smiling-face.mp3,xiào liǎn,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:45:29.835Z
第一,first; number one,known,115,general conversation;clip-pack;LMS 1000,,audio/words/第一.mp3,audio/meanings/first;-number-one.mp3,dì yī,LMS 1000,Existing Known.txt entry.,0,0,0,0,
第一课,first lesson,known,115,existing known;clip-pack;LMS 1000,,audio/words/第一课.mp3,audio/meanings/first-lesson.mp3,dì yī kè,LMS 1000,Existing Known.txt entry.,0,0,0,0,
认真,serious,new,115,Description / adverb;clip-pack;LMS 1000,,audio/words/认真.mp3,audio/meanings/serious.mp3,rèn zhēn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
诗人,poet,known,115,existing known;clip-pack;LMS 1000,,audio/words/诗人.mp3,audio/meanings/poet.mp3,shī rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
说,to say,known,116,social/conversation;clip-pack;LMS 1000,,audio/words/说.mp3,audio/meanings/to-say.mp3,shuō,LMS 1000,Existing Known.txt entry.,0,0,0,0,
请问,ask; inquire,known,116,social/conversation;clip-pack;LMS 1000,,audio/words/请问.mp3,audio/meanings/ask;-inquire.mp3,qǐng wèn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
课,lesson; course,known,116,general conversation;clip-pack;LMS 1000,,audio/words/课.mp3,audio/meanings/lesson;-course.mp3,kè,LMS 1000,Existing Known.txt entry.,0,0,0,0,
过来,to come over,known,116,general conversation;clip-pack;LMS 1000,,audio/words/过来.mp3,audio/meanings/to-come-over.mp3,guò lái,LMS 1000,Existing Known.txt entry.,0,0,0,0,
这个,this,known,116,general conversation;clip-pack;LMS 1000,,audio/words/这个.mp3,audio/meanings/this.mp3,zhè ge,LMS 1000,Existing Known.txt entry.,0,0,0,0,
这家,this shop; this family,known,117,existing known;clip-pack;LMS 1000,,audio/words/这家.mp3,audio/meanings/this-shop;-this-family.mp3,zhè jiā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
这时候,at this time,known,117,existing known;clip-pack;LMS 1000,,audio/words/这时候.mp3,audio/meanings/at-this-time.mp3,zhè shí hòu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
这种,this kind of,known,117,general conversation;clip-pack;LMS 1000,,audio/words/这种.mp3,audio/meanings/this-kind-of.mp3,zhè zhǒng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
那个,that one; that thing,known,117,general conversation;clip-pack;LMS 1000,,audio/words/那个.mp3,,nà ge,LMS 1000,Existing Known.txt entry.,0,0,0,0,
那么,like that; in that way,known,117,narrative glue;clip-pack;LMS 1000,,audio/words/那么.mp3,,nà me,LMS 1000,Existing Known.txt entry.,0,0,0,0,
那天,that day,known,118,general conversation;clip-pack;LMS 1000,,audio/words/那天.mp3,audio/meanings/that-day.mp3,nà tiān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
重要,important,known,118,general conversation;clip-pack;LMS 1000,,audio/words/重要.mp3,audio/meanings/important.mp3,zhòng yào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
钱,money,known,118,money/business/shop;clip-pack;LMS 1000,,audio/words/钱.mp3,audio/meanings/money.mp3,qián,LMS 1000,Existing Known.txt entry.,0,0,0,0,
银行,bank; money store,known,118,money/business/shop;clip-pack;LMS 1000,,audio/words/银行.mp3,audio/meanings/bank;-money-store.mp3,yín háng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
难,difficult; hard,known,118,general conversation;clip-pack;LMS 1000,,audio/words/难.mp3,audio/meanings/difficult;-hard.mp3,nán,LMS 1000,Existing Known.txt entry.,0,0,0,0,
难过,sad,familiar,119,Emotion / inner life;clip-pack;LMS 1000,,audio/words/难过.mp3,audio/meanings/sad.mp3,nán guò,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:41:21.123Z
其实,actually,familiar,119,Bridge / grammar;clip-pack;LMS 1000,,audio/words/其实.mp3,audio/meanings/actually.mp3,qí shí,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:29:55.533Z
立刻,at once,known,119,Bridge / grammar;clip-pack;LMS 1000,,audio/words/立刻.mp3,audio/meanings/at-once.mp3,lì kè,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:29:52.740Z
突然,sudden; abrupt,known,119,Bridge / grammar;clip-pack;LMS 1000,,audio/words/突然.mp3,,tū rán,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:29:57.967Z
刚刚,just now,known,119,Bridge / grammar;clip-pack;LMS 1000,,audio/words/刚刚.mp3,audio/meanings/just-now.mp3,gāng gāng,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:29:49.585Z
原来,it turns out,familiar,120,Bridge / grammar;clip-pack;LMS 1000,,audio/words/原来.mp3,audio/meanings/it-turns-out.mp3,yuán lái,LMS 1000,Existing Known.txt entry.,0,0,0,0,2026-05-14T13:34:21.299Z
